Date,Time,Open,High,Low,Close,Volume
2014.07.07,0:00,1320.06,1320.62,1311.25,1319.62,24602
2014.07.08,0:00,1319.52,1324.63,1313.34,1319.02,17668
2014.07.09,0:00,1319.26,1332.28,1317.68,1327.46,47320
2014.07.10,0:00,1323.62,1345.07,1323.62,1335.46,56040
2014.07.11,0:00,1335.11,1339.15,1333.51,1337.53,32517
2014.07.14,0:00,1338.11,1339.41,1301.56,1306.94,94995
2014.07.15,0:00,1307.55,1313.66,1292.03,1293.76,92114
2014.07.16,0:00,1294.29,1303.63,1292.95,1298.89,55039
2014.07.17,0:00,1299.22,1324.27,1296.82,1318.88,89794
2014.07.18,0:00,1318.44,1324.53,1304.39,1310.62,58553
2014.07.21,0:00,1309.97,1318.26,1307.25,1312.17,40909
2014.07.22,0:00,1311.59,1315.68,1301.82,1306.12,61397
2014.07.23,0:00,1307.32,1311.12,1303.01,1304.35,38293
2014.07.24,0:00,1303.71,1305.09,1287.51,1293.38,71865
2014.07.25,0:00,1293.55,1308.42,1290.83,1307.19,50993
2014.07.28,0:00,1306.52,1309.12,1301.22,1303.78,49266
2014.07.29,0:00,1303.12,1312.07,1296.01,1298.85,65951
2014.07.30,0:00,1298.92,1303.47,1291.67,1295.95,62854
2014.07.31,0:00,1296.14,1297.2,1280.45,1282.28,68683
2014.08.01,0:00,1283.24,1296.99,1280.06,1292.88,70137
2014.08.04,0:00,1292.56,1295.3,1285.96,1287.95,36406
2014.08.05,0:00,1287.49,1293.86,1282.35,1288.47,55970
2014.08.06,0:00,1287.59,1309.52,1287.5,1305.59,66942
2014.08.07,0:00,1305.51,1314.51,1301.84,1312.17,68519
2014.08.08,0:00,1312.83,1322.66,1305.26,1311.29,100126
2014.08.11,0:00,1307.95,1311.4,1305.07,1308.25,51153
2014.08.12,0:00,1307.55,1317.78,1305.58,1309.19,66395
2014.08.13,0:00,1308.41,1314.88,1304.67,1312.37,74107
2014.08.14,0:00,1312.12,1319.28,1308.63,1313.21,74557
2014.08.15,0:00,1312.03,1315.01,1292.31,1304.1,116383
2014.08.18,0:00,1301.32,1303.58,1295.48,1298.12,52525
2014.08.19,0:00,1297.72,1302.24,1293.72,1295.4,52684
2014.08.20,0:00,1295.81,1297.95,1287.75,1291.58,65329
2014.08.21,0:00,1290.74,1290.98,1272.88,1276.48,78541
2014.08.22,0:00,1277.07,1282.9,1274.06,1280.46,70403
2014.08.25,0:00,1280.09,1280.78,1274.33,1276.51,41212
2014.08.26,0:00,1276.31,1290.86,1275.17,1280.86,63793
2014.08.27,0:00,1280.63,1287.28,1280.02,1282.39,46875
2014.08.28,0:00,1282.28,1296.38,1282.09,1289.21,79977
2014.08.29,0:00,1289.13,1291.23,1283.12,1287.17,45784
2014.09.01,0:00,1287.57,1289.8,1284.72,1286.74,19467
2014.09.02,0:00,1286.89,1287.47,1262.3,1265.04,83158
2014.09.03,0:00,1265.82,1271.46,1261.12,1269.05,57415
2014.09.04,0:00,1268.9,1277.11,1260.46,1261.46,106717
2014.09.05,0:00,1260.95,1273.57,1257.15,1268.56,75953
2014.09.08,0:00,1267.75,1271.78,1251.19,1255.14,74474
2014.09.09,0:00,1256.24,1258.03,1247.4,1255.19,82754
2014.09.10,0:00,1255.37,1257.66,1243.34,1249.46,88194
2014.09.11,0:00,1248.95,1250.13,1234.78,1240.64,96765
2014.09.12,0:00,1240.11,1241.6,1227.47,1230.49,84388
2014.09.15,0:00,1227.43,1238.49,1225.58,1232.98,57843
2014.09.16,0:00,1232.16,1241.95,1231.52,1235.29,81207
2014.09.17,0:00,1233.46,1239.37,1221.29,1223.2,103268
2014.09.18,0:00,1222.28,1227.84,1215.62,1224.77,100871
2014.09.19,0:00,1224.99,1228.46,1213.64,1217.46,105948
2014.09.22,0:00,1214.99,1220.32,1207.88,1214.76,93865
2014.09.23,0:00,1214.43,1235.45,1214.13,1223.14,119512
2014.09.24,0:00,1222.5,1225.94,1215.58,1216.78,95826
2014.09.25,0:00,1216.77,1224.61,1206.49,1221.28,115072
2014.09.26,0:00,1220.53,1231.18,1212.23,1217.28,91696
2014.09.29,0:00,1218.62,1223.21,1214.79,1215.52,80386
2014.09.30,0:00,1214.91,1220,1204.42,1207.9,120639
2014.10.01,0:00,1208.01,1219.26,1204.5,1213.52,114064
2014.10.02,0:00,1212.92,1222.41,1208.51,1214.29,127906
2014.10.03,0:00,1213.81,1215.24,1189.89,1191.74,114461
2014.10.06,0:00,1191.05,1208.96,1182.67,1206.98,100467
2014.10.07,0:00,1206.73,1213,1202.82,1208.7,89625
2014.10.08,0:00,1208.47,1224.1,1204.83,1220.87,127967
2014.10.09,0:00,1220.83,1233.22,1218.87,1223.99,122521
2014.10.10,0:00,1223.31,1225.35,1217.25,1223.12,90725
2014.10.13,0:00,1223.54,1237.62,1223.23,1235.51,72915
2014.10.14,0:00,1236.16,1238.12,1230.86,1232.43,79454
2014.10.15,0:00,1232.43,1249.63,1221.72,1241.75,187000
2014.10.16,0:00,1240.73,1245.09,1235.33,1238.52,165595
2014.10.17,0:00,1238.62,1241.63,1231.55,1237.71,90549
2014.10.20,0:00,1238.42,1248.7,1234.5,1246.63,62804
2014.10.21,0:00,1246.06,1255.2,1245.25,1248.7,109087
2014.10.22,0:00,1248.64,1249.67,1240.34,1241,68448
2014.10.23,0:00,1241.8,1244.49,1226.18,1231.58,79749
2014.10.24,0:00,1233.56,1234.11,1228.76,1231.02,57092
2014.10.27,0:00,1229.97,1231.9,1225.11,1226.21,41606
2014.10.28,0:00,1225.75,1235.51,1222.37,1228.23,64442
2014.10.29,0:00,1227.84,1230.44,1208.19,1211.92,62855
2014.10.30,0:00,1211.62,1216.58,1195.82,1198.56,106624
2014.10.31,0:00,1199.4,1202.61,1161.06,1171.72,174165
2014.11.03,0:00,1169.83,1173.76,1161.51,1165.26,73124
2014.11.04,0:00,1164.55,1174.82,1163.81,1168.1,74211
