Date,Time,Open,High,Low,Close,Volume,
2015.08.05,0:00,1.08904,1.09383,1.0848,1.08994,123950,
2015.08.06,0:00,1.08993,1.09439,1.08738,1.09247,92921,
2015.08.07,0:00,1.09247,1.09783,1.08553,1.09592,96621,
2015.08.10,0:00,1.09609,1.10415,1.09254,1.10163,91336,
2015.08.11,0:00,1.10162,1.10884,1.09606,1.10423,121683,
2015.08.12,0:00,1.10427,1.12139,1.10245,1.11588,125817,
2015.08.13,0:00,1.11591,1.11891,1.10801,1.11537,98127,
2015.08.14,0:00,1.11537,1.11888,1.1098,1.11122,92836,
2015.08.17,0:00,1.11135,1.11249,1.10587,1.1079,88110,
2015.08.18,0:00,1.10789,1.10939,1.10176,1.10264,84097,
2015.08.19,0:00,1.10264,1.11345,1.10177,1.11211,103391,
2015.08.20,0:00,1.11211,1.12448,1.1107,1.12343,107973,
2015.08.21,0:00,1.12343,1.13767,1.12293,1.1372,129825,
2015.08.24,0:00,1.13761,1.1714,1.13694,1.15779,211569,
2015.08.25,0:00,1.15776,1.16046,1.13965,1.1519,182983,
2015.08.26,0:00,1.15166,1.15612,1.12915,1.13137,176169,
2015.08.27,0:00,1.13135,1.13645,1.12031,1.12464,133418,
2015.08.28,0:00,1.1246,1.13098,1.1156,1.11879,109400,
2015.08.31,0:00,1.11777,1.12625,1.11753,1.12094,94949,
2015.09.01,0:00,1.12094,1.13322,1.12083,1.13102,134299,
2015.09.02,0:00,1.131,1.13105,1.12165,1.12244,119977,
2015.09.03,0:00,1.12244,1.12435,1.10872,1.11183,112284,
2015.09.04,0:00,1.11186,1.11881,1.10914,1.11509,115033,
2015.09.07,0:00,1.11569,1.11777,1.11214,1.11684,80110,
2015.09.08,0:00,1.11683,1.12295,1.11526,1.12028,103647,
2015.09.09,0:00,1.12028,1.1223,1.11317,1.12142,110312,
2015.09.10,0:00,1.12142,1.12954,1.11717,1.12756,125106,
2015.09.11,0:00,1.12753,1.13496,1.12542,1.13364,105799,
2015.09.14,0:00,1.13374,1.13732,1.12835,1.1317,89220,
2015.09.15,0:00,1.1317,1.13289,1.12584,1.12656,94211,
2015.09.16,0:00,1.12654,1.13206,1.12141,1.12887,90420,
2015.09.17,0:00,1.12886,1.14413,1.12846,1.14167,106893,
2015.09.18,0:00,1.14168,1.14602,1.12695,1.12974,116627,
2015.09.21,0:00,1.12868,1.13304,1.11813,1.11889,95583,
2015.09.22,0:00,1.11888,1.12078,1.11133,1.11266,97409,
2015.09.23,0:00,1.11266,1.12136,1.11052,1.11878,100836,
2015.09.24,0:00,1.11876,1.1296,1.11646,1.11763,119327,
2015.09.25,0:00,1.11754,1.1213,1.11162,1.12082,110894,
2015.09.28,0:00,1.11923,1.12477,1.11466,1.12413,108423,
2015.09.29,0:00,1.12414,1.12816,1.11942,1.12514,118826,
2015.09.30,0:00,1.12513,1.12615,1.11574,1.1173,103859,
2015.10.01,0:00,1.11728,1.12092,1.11351,1.11862,98973,
2015.10.02,0:00,1.11863,1.13184,1.11504,1.1215,116623,
2015.10.05,0:00,1.12175,1.12893,1.11735,1.11842,108686,
2015.10.06,0:00,1.11843,1.12796,1.11719,1.12688,95579,
2015.10.07,0:00,1.12689,1.12841,1.12115,1.12382,100148,
2015.10.08,0:00,1.1238,1.1327,1.12346,1.12815,96217,
2015.10.09,0:00,1.12814,1.13872,1.12671,1.13628,98333,
2015.10.12,0:00,1.13633,1.13969,1.13547,1.13576,64017,
2015.10.13,0:00,1.13576,1.14111,1.13443,1.13817,89473,
2015.10.14,0:00,1.13818,1.14891,1.13794,1.14815,100333,
2015.10.15,0:00,1.14816,1.14952,1.13631,1.13791,112698,
2015.10.16,0:00,1.13789,1.13952,1.13343,1.1354,88678,
2015.10.19,0:00,1.13578,1.13791,1.13059,1.13289,76593,
2015.10.20,0:00,1.13291,1.13871,1.1324,1.13463,72620,
2015.10.21,0:00,1.13462,1.13775,1.13342,1.13378,71595,
2015.10.22,0:00,1.13379,1.13512,1.10775,1.11063,109268,
2015.10.23,0:00,1.11062,1.11398,1.09967,1.10129,112448,
2015.10.26,0:00,1.10073,1.10682,1.1004,1.10529,82900,
2015.10.27,0:00,1.10527,1.10788,1.10303,1.10464,84816,
2015.10.28,0:00,1.1046,1.10959,1.0897,1.0927,101902,
2015.10.29,0:00,1.09275,1.09867,1.09028,1.09862,101243,
2015.10.30,0:00,1.09862,1.10727,1.09656,1.09985,116606,
2015.11.02,0:00,1.10336,1.10527,1.10004,1.10157,82941,
2015.11.03,0:00,1.10151,1.10302,1.09365,1.09635,82530,
2015.11.04,0:00,1.09637,1.09679,1.08442,1.08655,99239,
2015.11.05,0:00,1.08647,1.08975,1.08338,1.08832,98605,
2015.11.06,0:00,1.08834,1.08938,1.07068,1.07376,98856,
2015.11.09,0:00,1.07297,1.07899,1.07197,1.07514,95723,
2015.11.10,0:00,1.07505,1.07641,1.06743,1.07241,95074,
2015.11.11,0:00,1.07243,1.07737,1.07056,1.07428,86343,
2015.11.12,0:00,1.07427,1.08301,1.0691,1.08136,122313,
2015.11.13,0:00,1.08141,1.0817,1.07141,1.07712,108446,
2015.11.16,0:00,1.07389,1.07581,1.06747,1.06865,97347,
2015.11.17,0:00,1.06865,1.06907,1.06307,1.06417,95307,
2015.11.18,0:00,1.06416,1.06926,1.06171,1.06595,88096,
2015.11.19,0:00,1.06588,1.07631,1.06554,1.07337,104718,
2015.11.20,0:00,1.07336,1.07383,1.06399,1.06444,93024,
2015.11.23,0:00,1.06371,1.06568,1.05928,1.06368,92742,
2015.11.24,0:00,1.06356,1.06733,1.06197,1.06429,96975,
2015.11.25,0:00,1.06429,1.06893,1.05659,1.06239,106328,
2015.11.26,0:00,1.06239,1.06275,1.06,1.06104,59947,
2015.11.27,0:00,1.06094,1.06381,1.05686,1.05926,75199,
2015.11.30,0:00,1.05889,1.05953,1.0558,1.05642,79513,
2015.12.01,0:00,1.05652,1.06373,1.05629,1.06322,91790,
2015.12.02,0:00,1.06322,1.06366,1.05509,1.06135,94725,
2015.12.03,0:00,1.06135,1.09813,1.05225,1.09395,131687,
2015.12.04,0:00,1.09396,1.09562,1.08361,1.08821,133179,
2015.12.07,0:00,1.08708,1.08876,1.07961,1.08372,84032,
2015.12.08,0:00,1.08371,1.09025,1.08301,1.08919,91089,
2015.12.09,0:00,1.08914,1.10429,1.08793,1.10242,108765,
2015.12.10,0:00,1.10246,1.10247,1.09251,1.09405,98531,
2015.12.11,0:00,1.09408,1.10312,1.09266,1.09892,113422,
2015.12.14,0:00,1.09835,1.10488,1.09456,1.0992,118934,
2015.12.15,0:00,1.09922,1.10596,1.09047,1.09282,109776,
2015.12.16,0:00,1.09298,1.10113,1.08881,1.09113,121093,
2015.12.17,0:00,1.09116,1.09136,1.08026,1.08253,105212,
2015.12.18,0:00,1.08252,1.08745,1.08049,1.0867,113679,
2015.12.21,0:00,1.08518,1.0939,1.08465,1.09146,89151,
2015.12.22,0:00,1.09138,1.09841,1.09024,1.09564,81431,
2015.12.23,0:00,1.09565,1.09572,1.08699,1.09101,67319,
2015.12.24,0:00,1.09103,1.09678,1.09036,1.09525,40223,
2015.12.28,0:00,1.09498,1.09925,1.09486,1.09676,50828,
2015.12.29,0:00,1.09676,1.09917,1.08992,1.09194,61373,
2015.12.30,0:00,1.09194,1.09437,1.0902,1.09317,62986,
2015.12.31,0:00,1.09318,1.09372,1.08529,1.08658,44836,
2016.01.04,0:00,1.08711,1.09463,1.07811,1.08309,102391,
2016.01.05,0:00,1.08319,1.08389,1.07107,1.07482,86623,
2016.01.06,0:00,1.07479,1.07996,1.07142,1.07808,99036,
2016.01.07,0:00,1.07811,1.09403,1.07711,1.09319,119471,
2016.01.08,0:00,1.09294,1.09339,1.08034,1.09235,120629,
2016.01.11,0:00,1.09176,1.09693,1.08481,1.08589,104658,
2016.01.12,0:00,1.08589,1.09004,1.08198,1.08578,108920,
2016.01.13,0:00,1.08579,1.08877,1.08049,1.08768,110772,
2016.01.14,0:00,1.08767,1.09432,1.08346,1.0865,128003,
2016.01.15,0:00,1.0865,1.09847,1.08546,1.09131,133632,
2016.01.18,0:00,1.09265,1.09276,1.0869,1.08897,85149,
2016.01.19,0:00,1.08916,1.09389,1.08594,1.09069,110304,
2016.01.20,0:00,1.09069,1.0976,1.08772,1.08891,134501,
2016.01.21,0:00,1.08881,1.09212,1.07777,1.08729,149875,
2016.01.22,0:00,1.08733,1.08766,1.07892,1.07946,112751,
2016.01.25,0:00,1.07912,1.08569,1.07892,1.08496,95561,
2016.01.26,0:00,1.08499,1.08744,1.08189,1.08708,91950,
2016.01.27,0:00,1.08708,1.09165,1.08507,1.08931,111783,
2016.01.28,0:00,1.08932,1.09676,1.08697,1.09399,109220,
2016.01.29,0:00,1.09398,1.09488,1.081,1.08292,137001,
2016.02.01,0:00,1.08314,1.09127,1.08146,1.08879,92427,
2016.02.02,0:00,1.08879,1.09399,1.0885,1.09184,94874,
2016.02.03,0:00,1.09184,1.11456,1.09037,1.11045,142454,
2016.02.04,0:00,1.11049,1.12388,1.10696,1.12066,158451,
2016.02.05,0:00,1.12079,1.1246,1.11088,1.11571,136462,
2016.02.08,0:00,1.11424,1.12158,1.10866,1.11926,135016,
2016.02.09,0:00,1.11925,1.13383,1.11624,1.12924,174272,
2016.02.10,0:00,1.12926,1.13115,1.11605,1.12911,174639,
2016.02.11,0:00,1.12921,1.13765,1.12739,1.13241,196698,
2016.02.12,0:00,1.13242,1.13337,1.12142,1.12539,154801,
2016.02.15,0:00,1.12359,1.12501,1.1128,1.11539,109256,
2016.02.16,0:00,1.11541,1.11931,1.11243,1.11438,127154,
2016.02.17,0:00,1.11407,1.11791,1.11059,1.11276,130712,
2016.02.18,0:00,1.1127,1.11496,1.1071,1.11067,126601,
2016.02.19,0:00,1.11071,1.11393,1.10668,1.11281,124886,
2016.02.22,0:00,1.11108,1.11248,1.10031,1.10302,111621,
2016.02.23,0:00,1.10298,1.10528,1.09901,1.10194,119551,
2016.02.24,0:00,1.10194,1.10461,1.09572,1.10132,134221,
2016.02.25,0:00,1.10135,1.10502,1.09869,1.10174,120066,
2016.02.26,0:00,1.10173,1.10682,1.09117,1.09314,117900,
2016.02.29,0:00,1.09128,1.09628,1.08593,1.08726,111998,
2016.03.01,0:00,1.08728,1.08935,1.08342,1.0867,114454,
2016.03.02,0:00,1.08673,1.08811,1.08256,1.08681,106913,
2016.03.03,0:00,1.08689,1.09729,1.08536,1.09562,103694,
2016.03.04,0:00,1.09556,1.10434,1.09032,1.10034,117565,
2016.03.07,0:00,1.09869,1.1026,1.09402,1.10142,88891,
2016.03.08,0:00,1.10129,1.10579,1.09937,1.10108,104979,
2016.03.09,0:00,1.10109,1.10349,1.09461,1.09984,98609,
2016.03.10,0:00,1.09984,1.1218,1.08221,1.11774,155400,
2016.03.11,0:00,1.11774,1.12096,1.10804,1.11441,126080,
2016.03.14,0:00,1.11362,1.11761,1.10776,1.1102,95358,
2016.03.15,0:00,1.1102,1.1125,1.10718,1.11089,95718,
2016.03.16,0:00,1.11086,1.12425,1.10579,1.12241,112115,
2016.03.17,0:00,1.12242,1.13424,1.12053,1.1318,133222,
2016.03.18,0:00,1.1318,1.13369,1.1256,1.12736,101984,
2016.03.21,0:00,1.1259,1.12848,1.12345,1.12417,85993,
2016.03.22,0:00,1.12417,1.126,1.11884,1.12164,101547,
2016.03.23,0:00,1.12164,1.12235,1.11595,1.11815,86120,
2016.03.24,0:00,1.11791,1.11876,1.11443,1.11746,81537,
2016.03.25,0:00,1.11744,1.11814,1.11539,1.11644,38664,
2016.03.28,0:00,1.11614,1.12201,1.11529,1.11963,42611,
2016.03.29,0:00,1.11965,1.13035,1.1169,1.12901,100479,
2016.03.30,0:00,1.12877,1.13653,1.12833,1.13369,104864,
2016.03.31,0:00,1.13369,1.14119,1.13102,1.13798,97194,
2016.04.01,0:00,1.13785,1.14379,1.13349,1.13886,111873,
2016.04.04,0:00,1.14004,1.14126,1.13574,1.13885,81244,
2016.04.05,0:00,1.1386,1.14052,1.13358,1.13833,92966,
2016.04.06,0:00,1.13805,1.14317,1.13267,1.13968,96538,
2016.04.07,0:00,1.13975,1.14541,1.13376,1.13775,110754,
2016.04.08,0:00,1.13759,1.14194,1.1349,1.13957,91459,
2016.04.11,0:00,1.14133,1.14473,1.13722,1.14059,83594,
2016.04.12,0:00,1.1403,1.14647,1.13456,1.13842,94321,
2016.04.13,0:00,1.13818,1.13911,1.12682,1.1273,100763,
2016.04.14,0:00,1.12726,1.12948,1.12339,1.12649,87840,
2016.04.15,0:00,1.12655,1.1317,1.12457,1.12821,77656,
2016.04.18,0:00,1.12981,1.13323,1.12738,1.13116,79429,
2016.04.19,0:00,1.13103,1.13847,1.13035,1.1357,79592,
2016.04.20,0:00,1.13569,1.13879,1.12903,1.12948,84746,
2016.04.21,0:00,1.12943,1.13965,1.12699,1.12868,98968,
2016.04.22,0:00,1.12863,1.13086,1.12181,1.1224,88968,
2016.04.25,0:00,1.12179,1.12783,1.1217,1.12671,78628,
2016.04.26,0:00,1.12654,1.13398,1.12563,1.12955,82096,
2016.04.27,0:00,1.12953,1.13613,1.12715,1.13198,89812,
2016.04.28,0:00,1.13198,1.13679,1.12962,1.13516,108530,
2016.04.29,0:00,1.13488,1.14593,1.13466,1.1449,116339,
2016.05.02,0:00,1.14599,1.15361,1.14483,1.15346,96041,
2016.05.03,0:00,1.15312,1.16164,1.14952,1.14963,113327,
2016.05.04,0:00,1.14962,1.15294,1.14665,1.14865,113968,
2016.05.05,0:00,1.14863,1.14938,1.1386,1.14051,91647,
2016.05.06,0:00,1.14049,1.14796,1.13866,1.14044,101269,
2016.05.09,0:00,1.13961,1.14199,1.13753,1.13822,86198,
2016.05.10,0:00,1.13835,1.14098,1.13587,1.13721,87327,
2016.05.11,0:00,1.13721,1.14466,1.13689,1.14261,79389,
2016.05.12,0:00,1.14258,1.14292,1.13706,1.13769,82920,
2016.05.13,0:00,1.13743,1.13797,1.1283,1.1306,97337,
2016.05.16,0:00,1.13088,1.13424,1.13023,1.13193,71599,
2016.05.17,0:00,1.13201,1.13489,1.13017,1.13138,83929,
2016.05.18,0:00,1.13139,1.13162,1.12143,1.12159,103117,
2016.05.19,0:00,1.1216,1.123,1.118,1.12028,101544,
2016.05.20,0:00,1.12028,1.12373,1.11964,1.12225,74927,
2016.05.23,0:00,1.12088,1.12428,1.11876,1.12202,76712,
2016.05.24,0:00,1.12199,1.1227,1.11324,1.11406,88661,
2016.05.25,0:00,1.11406,1.11669,1.11289,1.11551,83363,
2016.05.26,0:00,1.1155,1.12167,1.11496,1.11937,88613,
2016.05.27,0:00,1.11937,1.12007,1.11109,1.11122,80096,
2016.05.30,0:00,1.11134,1.11447,1.1098,1.11385,55526,
2016.05.31,0:00,1.11382,1.11735,1.11223,1.11316,95180,
2016.06.01,0:00,1.11313,1.1194,1.11142,1.11885,102113,
2016.06.02,0:00,1.1188,1.122,1.11454,1.11507,94473,
2016.06.03,0:00,1.11504,1.13736,1.11368,1.13664,109141,
2016.06.06,0:00,1.13561,1.13928,1.13259,1.13535,102209,
2016.06.07,0:00,1.1352,1.13805,1.13388,1.13581,83665,
2016.06.08,0:00,1.13582,1.14107,1.13545,1.13943,85170,
2016.06.09,0:00,1.13919,1.14155,1.13056,1.13166,94480,
2016.06.10,0:00,1.13137,1.13214,1.12455,1.12509,96525,
2016.06.13,0:00,1.12511,1.13032,1.12321,1.129,106070,
2016.06.14,0:00,1.12919,1.12984,1.11889,1.12063,104721,
2016.06.15,0:00,1.12039,1.12989,1.11898,1.12591,104736,
2016.06.16,0:00,1.12605,1.12949,1.1131,1.12254,134877,
2016.06.17,0:00,1.12249,1.12963,1.12229,1.12776,105310,
2016.06.20,0:00,1.13316,1.13825,1.13021,1.13135,108860,
2016.06.21,0:00,1.13135,1.13496,1.12412,1.12421,95018,
2016.06.22,0:00,1.12424,1.13377,1.12366,1.12948,89669,
2016.06.23,0:00,1.12948,1.14214,1.12944,1.13849,110634,
2016.06.24,0:00,1.13849,1.14281,1.09115,1.11117,244448,
2016.06.27,0:00,1.10102,1.10837,1.09707,1.10229,170775,
2016.06.28,0:00,1.10207,1.11117,1.101,1.10641,122373,
2016.06.29,0:00,1.10645,1.11299,1.10492,1.11229,132246,
2016.06.30,0:00,1.11228,1.11545,1.10244,1.11062,134445,
2016.07.01,0:00,1.11062,1.11693,1.10721,1.11388,104019,
2016.07.04,0:00,1.1126,1.11596,1.10979,1.11529,59438,
2016.07.05,0:00,1.11532,1.1186,1.10623,1.10757,89672,
2016.07.06,0:00,1.10758,1.11116,1.10291,1.11001,113278,
2016.07.07,0:00,1.11001,1.11072,1.10526,1.10626,91140,
2016.07.08,0:00,1.10612,1.11208,1.10021,1.10506,89293,
2016.07.11,0:00,1.10499,1.10746,1.10156,1.10574,88973,
2016.07.12,0:00,1.10564,1.11259,1.1052,1.106,97005,
2016.07.13,0:00,1.106,1.11199,1.10422,1.10884,91797,
2016.07.14,0:00,1.10889,1.11648,1.10873,1.11186,103239,
2016.07.15,0:00,1.11162,1.11489,1.10245,1.1033,102696,
2016.07.18,0:00,1.10494,1.10843,1.10375,1.10751,80789,
2016.07.19,0:00,1.10754,1.10804,1.09999,1.10207,80662,
2016.07.20,0:00,1.10213,1.10303,1.09814,1.10133,80186,
2016.07.21,0:00,1.10133,1.10602,1.09795,1.10261,99474,
2016.07.22,0:00,1.10261,1.1041,1.09554,1.09766,86236,
2016.07.25,0:00,1.0971,1.09992,1.09523,1.09949,71086,
2016.07.26,0:00,1.09934,1.10298,1.09783,1.09867,85892,
2016.07.27,0:00,1.09864,1.10653,1.09616,1.10583,102595,
2016.07.28,0:00,1.10579,1.11195,1.10523,1.10772,95393,
2016.07.29,0:00,1.10771,1.11976,1.10728,1.11751,114915,
2016.08.01,0:00,1.11719,1.11834,1.11552,1.1161,76947,
2016.08.02,0:00,1.11575,1.12337,1.11575,1.12218,88860,
2016.08.03,0:00,1.12224,1.12272,1.11407,1.11492,78511,
2016.08.04,0:00,1.11489,1.11563,1.11139,1.11276,86188,
2016.08.05,0:00,1.1129,1.11614,1.10458,1.10879,79037,
2016.08.08,0:00,1.10807,1.11051,1.10721,1.10876,64438,
2016.08.09,0:00,1.10875,1.11226,1.10706,1.11167,68884,
2016.08.10,0:00,1.1113,1.11902,1.11125,1.11754,79716,
2016.08.11,0:00,1.11758,1.11917,1.11353,1.1137,73864,
2016.08.12,0:00,1.11371,1.12213,1.11312,1.11636,75676,
2016.08.15,0:00,1.11672,1.12037,1.11535,1.11829,61268,
2016.08.16,0:00,1.11828,1.12817,1.11774,1.12782,43088,
2016.08.17,0:00,1.12781,1.13161,1.12409,1.1289,90395,
2016.08.18,0:00,1.1289,1.13664,1.12844,1.1354,98652,
2016.08.19,0:00,1.13539,1.13598,1.13042,1.13231,86944,
2016.08.22,0:00,1.13069,1.13307,1.12712,1.13196,84151,
2016.08.23,0:00,1.13191,1.13552,1.13032,1.13047,80595,
2016.08.24,0:00,1.13045,1.13115,1.12453,1.12634,84842,
2016.08.25,0:00,1.12635,1.12974,1.12593,1.12829,66013,
2016.08.26,0:00,1.1279,1.13409,1.11807,1.1195,98594,
2016.08.29,0:00,1.11765,1.12077,1.1158,1.11883,77949,
2016.08.30,0:00,1.11883,1.11924,1.11321,1.11426,74842,
2016.08.31,0:00,1.11423,1.11654,1.11232,1.11578,81685,
2016.09.01,0:00,1.11575,1.12053,1.11276,1.11964,89945,
2016.09.02,0:00,1.11962,1.12522,1.11505,1.11547,92377,
2016.09.05,0:00,1.11558,1.11824,1.11398,1.11469,58535,
2016.09.06,0:00,1.11467,1.12631,1.11404,1.12552,82569,
2016.09.07,0:00,1.12553,1.12718,1.12289,1.12386,84115,
2016.09.08,0:00,1.12385,1.13269,1.12347,1.12599,96674,
2016.09.09,0:00,1.12589,1.1285,1.11985,1.12322,88766,
2016.09.12,0:00,1.12347,1.12685,1.12104,1.12343,106864,
2016.09.13,0:00,1.1234,1.12606,1.1204,1.12199,95273,
2016.09.14,0:00,1.12198,1.1274,1.12104,1.12487,82694,
2016.09.15,0:00,1.12491,1.12837,1.12192,1.12436,97238,
2016.09.16,0:00,1.12435,1.125,1.11496,1.11566,89373,
2016.09.19,0:00,1.11529,1.11981,1.11508,1.11738,76019,
2016.09.20,0:00,1.11732,1.12134,1.115,1.11507,86658,
2016.09.21,0:00,1.11503,1.11966,1.11232,1.11889,112683,
2016.09.22,0:00,1.11856,1.12573,1.11848,1.12074,86900,
2016.09.23,0:00,1.12076,1.12406,1.11939,1.12253,81744,
2016.09.26,0:00,1.12268,1.12791,1.12212,1.12534,78085,
2016.09.27,0:00,1.12537,1.12589,1.1191,1.12145,84812,
2016.09.28,0:00,1.1213,1.12368,1.11819,1.1217,82944,
2016.09.29,0:00,1.12171,1.12497,1.11969,1.12207,86500,
2016.09.30,0:00,1.12203,1.12507,1.11534,1.12416,102680,
2016.10.03,0:00,1.12264,1.12442,1.12053,1.12098,65313,
2016.10.04,0:00,1.12098,1.12388,1.1138,1.12044,91819,
2016.10.05,0:00,1.12019,1.12334,1.11897,1.12045,78137,
2016.10.06,0:00,1.12038,1.12126,1.11399,1.11484,78211,
2016.10.07,0:00,1.11484,1.12048,1.11045,1.12018,123201,
2016.10.10,0:00,1.11784,1.12034,1.11314,1.11363,69033,
2016.10.11,0:00,1.1136,1.11424,1.1049,1.10533,91103,
2016.10.12,0:00,1.10529,1.10677,1.10045,1.10058,92124,
2016.10.13,0:00,1.10058,1.10576,1.09856,1.10539,92650,
2016.10.14,0:00,1.10551,1.10584,1.09707,1.09718,85437,
2016.10.17,0:00,1.09684,1.10079,1.09639,1.09991,70014,
2016.10.18,0:00,1.09985,1.10264,1.09701,1.09805,83830,
2016.10.19,0:00,1.09804,1.10048,1.09551,1.0973,71288,
2016.10.20,0:00,1.09728,1.10393,1.09158,1.09292,80591,
2016.10.21,0:00,1.0929,1.09297,1.08594,1.08848,71005,
2016.10.24,0:00,1.08809,1.08997,1.08596,1.0881,63202,
2016.10.25,0:00,1.0881,1.09051,1.0851,1.0888,78019,
2016.10.26,0:00,1.08869,1.09465,1.08745,1.09069,77897,
2016.10.27,0:00,1.09075,1.09422,1.08824,1.08956,80120,
2016.10.28,0:00,1.08956,1.09918,1.08931,1.09865,91289,
2016.10.31,0:00,1.09906,1.09913,1.09359,1.09801,67034,
2016.11.01,0:00,1.09805,1.1069,1.09601,1.10551,77488,
2016.11.02,0:00,1.10552,1.11231,1.10497,1.10971,94437,
2016.11.03,0:00,1.10971,1.11259,1.10598,1.11042,89625,
2016.11.04,0:00,1.11044,1.11416,1.108,1.11411,78533,
2016.11.07,0:00,1.10601,1.11103,1.10275,1.10401,79764,
2016.11.08,0:00,1.10398,1.1067,1.10089,1.10256,70624,
2016.11.09,0:00,1.10252,1.12995,1.09073,1.09091,211069,
2016.11.10,0:00,1.09073,1.09536,1.08649,1.08906,131977,
2016.11.11,0:00,1.08917,1.09236,1.08304,1.08549,117902,
2016.11.14,0:00,1.08324,1.08416,1.07091,1.07368,137244,
2016.11.15,0:00,1.07368,1.08165,1.07141,1.07225,114819,
2016.11.16,0:00,1.07224,1.07595,1.06662,1.06905,106450,
2016.11.17,0:00,1.06904,1.07454,1.062,1.0624,108925,
2016.11.18,0:00,1.0622,1.0643,1.05692,1.05889,123211,
2016.11.21,0:00,1.05916,1.06492,1.05788,1.06272,119751,
2016.11.22,0:00,1.06264,1.06579,1.05839,1.06258,105843,
2016.11.23,0:00,1.06228,1.06436,1.05261,1.05519,104585,
2016.11.24,0:00,1.05521,1.05853,1.0518,1.05519,96203,
2016.11.25,0:00,1.0548,1.06274,1.05386,1.05894,114040,
2016.11.28,0:00,1.06079,1.06857,1.05636,1.06124,114510,
2016.11.29,0:00,1.06123,1.06544,1.05649,1.06488,103691,
2016.11.30,0:00,1.06488,1.06666,1.05525,1.05883,119206,
2016.12.01,0:00,1.05883,1.06687,1.05846,1.0659,118797,
2016.12.02,0:00,1.0659,1.06899,1.06252,1.06647,105945,
2016.12.05,0:00,1.06651,1.07965,1.05059,1.07639,145099,
2016.12.06,0:00,1.07641,1.07854,1.06984,1.07181,93010,
2016.12.07,0:00,1.07163,1.07683,1.07098,1.0753,69840,
2016.12.08,0:00,1.07519,1.08738,1.05975,1.06151,113762,
2016.12.09,0:00,1.06104,1.06297,1.0531,1.05518,90807,
2016.12.12,0:00,1.0533,1.06517,1.05253,1.0634,95297,
2016.12.13,0:00,1.06339,1.06672,1.06038,1.06241,91697,
2016.12.14,0:00,1.06262,1.067,1.04961,1.05356,106101,
2016.12.15,0:00,1.05338,1.05393,1.03664,1.04136,148248,
2016.12.16,0:00,1.04134,1.04741,1.04007,1.04487,105507,
2016.12.19,0:00,1.04628,1.04795,1.03926,1.04021,83170,
2016.12.20,0:00,1.04016,1.04179,1.03523,1.03877,90684,
2016.12.21,0:00,1.0386,1.04513,1.03825,1.04241,82193,
2016.12.22,0:00,1.04241,1.04996,1.04233,1.04347,86510,
2016.12.23,0:00,1.04349,1.04687,1.04265,1.04548,62496,
2016.12.26,0:00,1.04477,1.04676,1.044,1.04545,58923,
2016.12.27,0:00,1.0451,1.04634,1.04323,1.04563,64689,
2016.12.28,0:00,1.04539,1.04798,1.03722,1.04135,74070,
2016.12.29,0:00,1.04109,1.04939,1.04086,1.04885,88466,
2016.12.30,0:00,1.04865,1.06528,1.04829,1.05249,122059,
2017.01.02,0:00,1.05165,1.05294,1.04502,1.04538,54979,
2017.01.03,0:00,1.04538,1.04902,1.03403,1.04052,100708,
2017.01.04,0:00,1.0405,1.04998,1.03899,1.04883,99995,
2017.01.05,0:00,1.04878,1.06153,1.04807,1.06011,132490,
2017.01.06,0:00,1.06049,1.06141,1.0525,1.05333,105923,
2017.01.09,0:00,1.05304,1.0583,1.05109,1.05744,88391,
2017.01.10,0:00,1.0573,1.06272,1.05509,1.05536,103986,
2017.01.11,0:00,1.05549,1.06229,1.04539,1.05824,129538,
2017.01.12,0:00,1.05826,1.06847,1.05714,1.06123,148134,
2017.01.13,0:00,1.06125,1.06735,1.05962,1.06418,107216,
2017.01.16,0:00,1.06044,1.06358,1.05792,1.06005,95434,
2017.01.17,0:00,1.06005,1.07193,1.05963,1.07139,154600,
2017.01.18,0:00,1.07125,1.07158,1.06285,1.06294,108712,
2017.01.19,0:00,1.06296,1.06767,1.05893,1.0664,128610,
2017.01.20,0:00,1.06642,1.07096,1.06251,1.07024,120750,
2017.01.23,0:00,1.07023,1.07691,1.06941,1.07635,115967,
2017.01.24,0:00,1.07633,1.07749,1.07203,1.07284,102367,
2017.01.25,0:00,1.07302,1.07697,1.07113,1.07456,97701,
2017.01.26,0:00,1.07457,1.07656,1.06576,1.06818,102892,
2017.01.27,0:00,1.06818,1.0725,1.06584,1.06937,91805,
2017.01.30,0:00,1.0721,1.07402,1.06203,1.06933,93657,
2017.01.31,0:00,1.06909,1.08124,1.06847,1.07972,120442,
2017.02.01,0:00,1.07961,1.08074,1.07304,1.07691,104664,
2017.02.02,0:00,1.0766,1.08289,1.07559,1.0758,109197,
2017.02.03,0:00,1.07577,1.07977,1.07119,1.07829,102787,
2017.02.06,0:00,1.07889,1.07913,1.07057,1.07484,94336,
2017.02.07,0:00,1.07496,1.07502,1.06561,1.06815,93055,
2017.02.08,0:00,1.06834,1.07142,1.06406,1.06981,94808,
2017.02.09,0:00,1.06979,1.07096,1.06509,1.06531,89034,
2017.02.10,0:00,1.06523,1.06677,1.06077,1.06374,91185,
2017.02.13,0:00,1.06282,1.06585,1.05921,1.05942,82949,
2017.02.14,0:00,1.05943,1.06334,1.0561,1.05764,89008,
2017.02.15,0:00,1.0572,1.06093,1.05213,1.0596,94029,
